OT_PTRK_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTRK_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTRK_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTRK_A/czyObiektBDOO/__text,OT_PTRK_A/x_kod/__text,OT_PTRK_A/x_skrKarto/_xsi:nil,OT_PTRK_A/x_skrKarto/_nilReason,OT_PTRK_A/x_katDoklGeom/__text,OT_PTRK_A/x_doklGeom/_uom,OT_PTRK_A/x_doklGeom/__text,OT_PTRK_A/x_zrodloDanychG/__text,OT_PTRK_A/x_zrodloDanychA/__text,OT_PTRK_A/x_katIstnienia/_xsi:nil,OT_PTRK_A/x_katIstnienia/_nilReason,OT_PTRK_A/x_rodzajReprGeom/__text,OT_PTRK_A/x_uzytkownik/_xlink:href,OT_PTRK_A/x_aktualnoscG/__text,OT_PTRK_A/x_aktualnoscA/__text,OT_PTRK_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTRK_A/x_dataUtworzenia/__text,OT_PTRK_A/x_kodKarto10k/__text,OT_PTRK_A/x_kodKarto25k/__text,OT_PTRK_A/x_kodKarto50k/__text,OT_PTRK_A/x_kodKarto100k/__text,OT_PTRK_A/x_kodKarto250k/_xsi:nil,OT_PTRK_A/x_kodKarto250k/_nilReason,OT_PTRK_A/x_kodKarto500k/_xsi:nil,OT_PTRK_A/x_kodKarto500k/_nilReason,OT_PTRK_A/x_kodKarto1000k/_xsi:nil,OT_PTRK_A/x_kodKarto1000k/_nilReason,OT_PTRK_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/_gml:id,OT_PTRK_A/geometria/Polygon/_srsName,OT_PTRK_A/geometria/Polygon/_srsDimension,OT_PTRK_A/rodzaj/__text,OT_PTRK_A/_gml:id,OT_PTRK_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/10/LinearRing/posList/__text
2D124632-C24B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712,true,inapplicable,true,inapplicable,true,inapplicable,459858.84 575663.88 459860.54 575665.24 459863.26 575667.96 459864.35 575669.54 459892.13 575658.59 459932.73 575649.54 459964.71 575640.46 459976.78 575660.43 459995.34 575657.41 460029.45 575641.86 460067.97 575615.62 460088.62 575610.28 460100.22 575628.39 460094.65 575640.46 460065.65 575660.9 460077.67 575678.81 460100.87 575680.67 460141.94 575672.08 460167.93 575659.77 460170.94 575643.52 460158.88 575626.34 460163.98 575610.55 460173.26 575592.91 460192.06 575592.91 460226.1 575632.83 460242.34 575642.12 460273.43 575617.51 460297.98 575606.39 460322.11 575594.79 460330 575579.69 460331.39 575559.73 460342.76 575551.6 460357.38 575560.42 460389.4 575575.75 460419.26 575576.91 460453.14 575567.4 460487.48 575561.13 460523.68 575560.89 460535.28 575573.43 460539.45 575590.15 460534.58 575618.94 460529.48 575651.8 460500.3 575672.89 460494.63 575676.94 460489.22 575679.64 460517.84 575670.44 460541.74 575656.05 460574.92 575634.92 460588.15 575618.44 460617.3 575589.91 460590.24 575594.99 460556.59 575561.09 460530.18 575534.49 460453.14 575537.04 460434.58 575531.7 460407.2 575511.4 460389.3 575510.79 460372.93 575515.73 460350.4 575526.54 460335.27 575537.35 460325.7 575538.28 460324.16 575527.77 460327.56 575516.96 460324.15 575493.86 460332.8 575482.12 460338.66 575473.47 460338.35 575463.28 460329.71 575449.69 460327.86 575435.17 460335.27 575426.83 460358.11 575416.95 460376.6 575410.15 460395.74 575423.74 460412.1 575445.06 460424.45 575446.29 460441.43 575435.48 460467.36 575422.2 460497.61 575400.58 460525.08 575385.75 460543.91 575387.6 460554.49 575400.8 460558.77 575407 460557.23 575411.64 460536.86 575423.99 460507.84 575442.22 460476.35 575455.81 460494.09 575456.5 460529.53 575440.1 460577.72 575413.07 460607.91 575397.7 460659.29 575370.68 460702.19 575335.7 460746.55 575302.57 460781.59 575255.99 460808.65 575239.44 460832.21 575225.91 460870.8 575204.85 460893.85 575194.32 460904.38 575199.33 460918.41 575211.37 460932.45 575267.02 460938.96 575271.53 460957 575261 460973.54 575236.94 460981.06 575222.4 460979.05 575213.87 460972.04 575218.39 460956.5 575231.92 460948.48 575224.9 460942.97 575168.25 460963.52 575145.19 461048.22 575077 461081.8 575050.43 461098.84 575045.42 461124.29 575010.2 461056.07 575060.44 461050.56 575061.04 461045.97 575059.11 461009.25 575006.86 461004.63 575010.78 461041.21 575062.88 461041.21 575068.42 461037.06 575074.65 461025.75 575081.35 461009.59 575088.05 460997.59 575097.05 460992.05 575104.44 460992.51 575108.13 460992.51 575114.6 460990.89 575118.99 460980.74 575124.53 460975.89 575123.37 460967.35 575124.3 460964.58 575121.76 460960.19 575115.29 460956.04 575112.75 460949.81 575109.98 460944.73 575105.13 460941.73 575100.05 460942.42 575088.05 460944.73 575066.11 460956.73 575042.33 460977.5 575017.39 460993.66 574995.69 460999.31 575003.5 461003.27 574998.8 461001.43 574993.6 461010.09 574981.69 461034.97 574947.87 461053.09 574933.26 461080.96 574908.63 461094.48 574893.75 461108.82 574883.47 461114.23 574883.2 461170.22 574933.53 461179.15 574941.92 461184.7 574938.15 461178.04 574934.63 461116.55 574879.38 461167.08 574839.42 461189.79 574823.99 461183.71 574818.66 461142.4 574847.8 461127.5 574849.15 461116.66 574855.25 461115.98 574864.74 461115.31 574870.84 461112.6 574874.9 461107.85 574877.61 461094.98 574873.55 461072.63 574857.28 461059.76 574857.96 461046.21 574868.13 461037.41 574876.26 461036.05 574887.1 461040.8 574920.98 461036.7 574939.01 461025.42 574955.56 460996.61 574990.9 460989.34 574996.92 460963.78 575029.01 460931.7 575057.84 460877.83 575083.4 460869.84 575089.15 460877.15 575088.01 460883.8 575090.13 460891.92 575094.19 460895.16 575099.38 460895.16 575103.93 460893.05 575107.99 460889.81 575115.13 460882.5 575121.47 460875.03 575126.18 460869.84 575129.91 460864.64 575133 460861.4 575133.97 460858.31 575133.65 460857.01 575130.89 460857.66 575127.31 460854.42 575120.66 460852.47 575115.62 460843 575133.06 460831.48 575155.42 460795.58 575184.56 460770.52 575207.6 460735.97 575235.38 460689.91 575259.77 460670.95 575262.48 460660.78 575258.42 460648.59 575234.03 460634.37 575220.47 460619.47 575219.12 460591.02 575236.74 460515.76 575304.48 460553.41 575322.95 460535.93 575345.74 460506.8 575367.47 460480.32 575380.19 460444.31 575363.76 460411.47 575374.89 460369.63 575393.44 460341.03 575416.22 460309.78 575437.42 460275.35 575452.26 460211.32 575481.35 460167.69 575480.39 460131.21 575502.85 460105.95 575486 460174.43 575437.14 460205.3 575422.54 460248.52 575401.76 460297.29 575370.37 460329.69 575347.92 460362.92 575340.44 460393.66 575328.8 460406.95 575318.83 460422.81 575305.25 460471.12 575255.03 460491.44 575234.7 460515.83 575200.14 460536.83 575182.53 460574.76 575170.33 460651.98 575126.96 460672.98 575101.89 460696.69 575076.14 460701.43 575058.52 460700.75 575049.04 460712.26 575049.04 460721.07 575047.68 460723.1 575037.52 460711.75 575015.17 460710.45 575020.85 460705.64 575021.06 460699.09 575020.19 460689.93 575023.03 460683.16 575026.09 460680.32 575032.2 460679.89 575043.12 460674.86 575056.87 460673.56 575061.68 460666.13 575065.83 460656.31 575068.88 460651.73 575078.27 460648.67 575081.99 460640.81 575083.3 460635.14 575088.97 460628.49 575092.82 460624.34 575090.64 460620.42 575093.7 460613.65 575099.15 460606.01 575102.65 460604.04 575108.33 460602.08 575115.75 460591.38 575124.05 460586.36 575127.1 460580.47 575126.89 460575.23 575127.76 460568.25 575134.75 460563.23 575143.04 460561.48 575149.81 460560.82 575155.49 460550.78 575159.42 460546.42 575165.97 460538.78 575166.85 460533.76 575169.9 460524.59 575174.71 460513.55 575183.53 460500.89 575191.39 460487.14 575196.85 460475.57 575205.58 460467.71 575213.88 460463.35 575219.12 460462.47 575224.58 460455.93 575226.33 460449.6 575228.29 460445.45 575236.37 460426.89 575249.04 460424.71 575251.22 460420.78 575248.82 460413.14 575256.46 460409.21 575261.05 460409.21 575266.29 460403.76 575267.38 460392.62 575271.75 460381.71 575275.9 460373.2 575282.23 460366.65 575287.69 460357.92 575289.65 460350.71 575294.46 460345.91 575302.1 460343.2 575305.91 460337.29 575314.9 460325.04 575326.76 460321.54 575327.06 460309.3 575334.18 460298.23 575339.32 460285.59 575343.67 460265.44 575360.28 460242.92 575381.24 460223.62 575391.85 460218.49 575394.61 460218.49 575402.52 460215.32 575413.59 460205.11 575417.08 460182.59 575421.43 460158.1 575433.69 460121.81 575454.97 460098.5 575469.2 460087.04 575476.32 460066.56 575489.33 460054.31 575500.79 460036.53 575515.82 460023.91 575527.62 460010.88 575538.69 459994.28 575549.36 459988.39 575554.88 459986 575558.99 459984.73 575562.2 459982.86 575568.27 459980.49 575577.76 459974.25 575580.79 459937.47 575595.11 459919.3 575606.19 459905.87 575612.12 459887.3 575618.05 459874.32 575621.93 459869.58 575628.66 459865.23 575642.49 459858.84 575663.88,g_1481,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15116,460089.32 575566.6 460086.24 575557.67 460089.48 575550.71 460100.62 575546.76 460112.22 575543.97 460122.2 575547.22 460121.74 575558.83 460112.92 575569.28 460098.77 575575.78 460094.13 575573.46 460089.32 575566.6,460563.3 575377.2 460554.66 575360.83 460567.62 575341.99 460592.94 575309.55 460592.52 575303.85 460601.33 575289.74 460609.03 575282.53 460617.38 575273.52 460619.02 575267.95 460624.42 575260.09 460631.95 575255.67 460635.72 575253.87 460642.6 575254.19 460649.8 575260.75 460655.7 575266.15 460682.24 575303.1 460683.08 575322.53 460665.79 575346.62 460631.53 575364.23 460606.83 575381.83 460583.99 575391.1 460574.02 575387.73 460563.3 575377.2,460683.1 575276.38 460683.1 575272.7 460686.16 575269.23 460691.06 575264.53 460696.37 575261.88 460713.11 575254.32 460729.04 575243.7 460751.71 575232.46 460771.72 575215.3 460796.17 575195.78 460803.93 575189.24 460812.51 575183.93 460818.43 575184.55 460823.74 575189.04 460827.82 575187.81 460835.18 575184.34 460844.16 575178.21 460847.84 575174.94 460857.23 575173.52 460864.99 575169.23 460870.3 575163.51 460880.51 575155.13 460884.18 575149.82 460888.68 575144.92 460895.21 575147.37 460905.83 575152.48 460921.76 575159.62 460920.74 575163.3 460916.45 575170.04 460906.44 575176.17 460895.21 575184.14 460877.45 575193.12 460865.4 575203.54 460858.46 575207.01 460844.98 575211.3 460813.73 575227.03 460802.91 575236.63 460767.59 575256.86 460756.35 575269.72 460737.28 575285.97 460728.5 575291.9 460723.19 575295.78 460716.25 575298.23 460712.16 575298.23 460707.26 575296.19 460703.79 575291.28 460701.13 575285.97 460688.41 575285.57 460684.12 575279.65 460683.1 575276.38,,,,,,,,
2D124632-C24C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,453886.86 581400.8 453889.66 581406.61 453905.56 581439.57 453916.37 581455.51 453978.35 581426.46 454025.62 581383.26 454023.12 581373.62 453997.69 581333.68 453977.58 581346.26 453886.86 581400.8,g_1524,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1549,,,,,,,,,,,
2D124632-C292-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,470525.1 569242.71 470536.93 569241.48 470530.64 569169.35 470527.09 569168.26 470493.94 569158.89 470492.86 569169.41 470494.18 569240.1 470512.25 569242.95 470525.1 569242.71,g_1558,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.152,,,,,,,,,,,
2D124632-C296-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,497058.89 567104.53 497066.04 567094.27 497070.09 567080.2 497068.43 567065.17 497064.85 567056.83 497056.98 567049.19 497042.2 567043.47 497025.76 567042.52 497004.54 567046.81 496991.91 567051.1 496987.86 567059.45 496985.23 567068.27 496984.04 567085.45 496988.57 567097.61 496997.63 567103.1 497008.12 567104.53 497025.28 567104.77 497038.63 567108.82 497050.31 567110.49 497058.89 567104.53,g_1592,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1585,,,,,,,,,,,
2D124632-C294-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,487686.87 572606.66 487685.49 572590.08 487668.91 572559.68 487619.53 572584.2 487624.71 572592.84 487634.38 572599.06 487646.81 572603.2 487652.68 572607.7 487670.98 572607.7 487686.52 572612.53 487686.87 572606.66,g_1626,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1532,,,,,,,,,,,
2D124632-C22E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712,true,inapplicable,true,inapplicable,true,inapplicable,499042.04 567712.39 499025.84 567707.85 499017.09 567703.96 499005.1 567692.29 499002.84 567689.05 499003.81 567683.86 499011.91 567680.3 499020.01 567669.6 499028.76 567652.09 499034.59 567643.34 499050.14 567639.77 499057.24 567638.67 499108.27 567640.34 499134.01 567616.97 499142.59 567575.46 499165.43 567553.77 499188.32 567536.12 499208.34 567501.77 499199.8 567484.83 499209.81 567462.41 499224.59 567435.22 499236.51 567422.82 499247 567409.94 499250.81 567397.54 499245.57 567385.13 499236.51 567377.03 499223.64 567372.26 499215.53 567358.9 499200.75 567356.04 499180.25 567357.94 499156.56 567360.14 499161.42 567344.66 499171.33 567297.11 499168.7 567227.39 499171.12 567193.23 499179.26 567153.28 499210.94 567034.66 499240.38 566954.06 499254.42 566928.05 499319.91 566867.52 499353.47 566848.72 499404.19 566829.26 499424.9 566826.57 499432.27 566825.76 499443.54 566824.15 499434.63 566823.25 499421.83 566818.07 499405.75 566807.9 499373.33 566784.53 499368.04 566782.24 499362.79 566780.8 499346.16 566781.66 499321.84 566793.59 499287.52 566808.85 499274.17 566812.67 499252.55 566815.47 499233.65 566818.87 499222.68 566824.6 499212.67 566836.04 499209.81 566847.97 499210.29 566859.42 499205.52 566882.79 499195.51 566908.55 499188.36 566923.82 499182.64 566946.71 499178.82 566975.33 499177.39 567004.43 499179.3 567029.24 499179.3 567041.64 499177.39 567051.18 499166.43 567067.88 499136.39 567105.1 499125.9 567120.37 499121.61 567131.34 499123.04 567147.56 499123.04 567161.39 499128.76 567192.87 499135.92 567232.47 499138.78 567263.47 499140.68 567298.29 499149.74 567326.94 499149.74 567340.29 499141.64 567346.97 499111.39 567353.99 499108.74 567354.6 499067.31 567364.4 499060.66 567366.26 499051.82 567368.86 499041.04 567372.59 499023.77 567379.89 498991.17 567396.04 498983.96 567398.7 498976.82 567401.14 498966.44 567404.79 498960.2 567407.79 498957.03 567410.31 498955.01 567412.66 498952.9 567416.09 498949.43 567422.57 498947.71 567428.1 498946.98 567431.08 498946.71 567433.44 498946.17 567443.44 498946.42 567446.92 498946.91 567451.13 498948.2 567458.11 498950.96 567469.79 498952.09 567473.21 498952.74 567474.96 498954.53 567477.73 498956.23 567479.45 498957.69 567480.42 498959.72 567481.39 498976.5 567486.9 498980.4 567488.77 498983.23 567490.48 498985.18 567492.26 498986.88 567494.85 498988.34 567498.26 498988.99 567500.29 498989.16 567503.11 498988.75 567508.16 498987.53 567513.92 498982.67 567529.88 498980.24 567537.19 498979.1 567544.49 498979.26 567552.7 498980.4 567562.11 498982.26 567569.09 498984.78 567580.65 498985.98 567584.23 498987.21 567588.24 498986.56 567593.92 498983.97 567602.68 498981.37 567610.47 498971.43 567636.33 498960.31 567655.55 498957.6 567663.36 498955.9 567670.15 498955.57 567687.48 498992.89 567719.93 499013.39 567732.81 499016.77 567751.95 499017.42 567759.41 499042.04 567712.39,g_1660,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1586,499040.25 567616.59 499035.72 567615.29 499032.96 567610.59 499032.48 567605.89 499033.13 567601.19 499037.01 567599.08 499042.36 567599.24 499044.63 567601.35 499045.6 567605.89 499045.6 567610.59 499043.66 567614 499040.25 567616.59,499233.71 566942.89 499228.52 566942.57 499199.98 566927.32 499198.35 566918.88 499200.62 566911.09 499203.54 566909.79 499210.68 566909.47 499223.65 566915.31 499235.98 566922.45 499240.52 566925.69 499240.84 566930.24 499239.87 566934.46 499238.9 566939.97 499236.63 566942.25 499233.71 566942.89,499313.17 566861.11 499309.12 566861.11 499302.47 566848.13 499299.22 566840.18 499294.68 566832.72 499291.93 566824.77 499291.12 566820.38 499292.41 566815.68 499296.47 566814.06 499300.36 566811.78 499304.9 566811.3 499316.42 566804.81 499318.36 566805.29 499320.79 566808.86 499319.98 566813.57 499315.12 566819.41 499310.09 566823.79 499308.31 566828.5 499308.96 566833.2 499312.85 566839.21 499316.25 566842.13 499318.52 566845.21 499320.31 566850.73 499320.31 566853.49 499317.88 566856.9 499313.17 566861.11,,,,,,,,
2D124632-C22F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,482353.26 574667.9 482452.66 574623.68 482454.94 574619.49 482454.41 574612.85 482450.92 574605.16 482445.85 574601.31 482439.04 574601.14 482425.06 574607.6 482416.85 574609.18 482414.58 574607.78 482396.94 574588.23 482391.87 574585.96 482369.96 574580.36 482361 574579.85 482349.51 574582.61 482322.86 574594.17 482319.53 574600.11 482317.15 574607.1 482333.99 574666.5 482338.66 574669.26 482348.15 574669.32 482353.26 574667.9,g_1703,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15113,,,,,,,,,,,
2D124632-C230-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,487831.22 572535.8 487816.36 572513.39 487806 572516.84 487801.17 572513.04 487787.01 572491.97 487735.56 572516.15 487738.32 572525.48 487763.87 572557.95 487776.86 572562.34 487831.22 572535.8,g_1737,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1534,,,,,,,,,,,
2D124632-C232-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,468121.37 569125.07 468134 569122.45 468137.04 569119.84 468136.61 569105.03 468136.61 569098.5 468150.1 569101.11 468164.04 569108.95 468173.25 569126.14 468179.27 569078.22 468193.89 568961.85 468196.94 568937.61 468140.65 568944.97 468136.09 568945.39 468124.37 569029.32 468110.92 569126.81 468121.37 569125.07,g_1771,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.151,,,,,,,,,,,
2D124632-C234-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,484865.55 575699.88 484874.56 575677.57 484881.42 575656.98 484887.43 575636.39 484889.57 575625.67 484883.25 575621.58 484875.95 575610.17 484871.34 575596.59 484870.06 575585.31 484871.6 575565.18 484875.05 575497.53 484875.95 575469.71 484876.23 575426.81 484867.92 575416.3 484857.69 575403.11 484842.82 575403.46 484819.65 575406.46 484817.86 575485.19 484824.78 575577.78 484829.13 575602.9 484830.16 575622.13 484823.75 575652.63 484825.55 575669.81 484795.57 575667.24 484755.09 575669.3 484739.89 575701.21 484795.06 575703.89 484817.54 575703.89 484829.29 575703.12 484848.44 575701.46 484864.26 575705.46 484865.55 575699.88,g_1805,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15106,,,,,,,,,,,
2D124632-C235-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,496009.89 570631.34 496016.51 570618.09 496004.47 570596.4 495990.62 570599.41 495981.49 570599.96 495967.64 570595.74 495966.43 570610.2 495975.57 570625.32 495977.37 570633.15 495991.22 570635.56 496009.89 570631.34,g_1839,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1543,,,,,,,,,,,
2D124632-C239-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,460433.97 583481.18 460449.28 583471.55 460502.65 583454.48 460519.27 583453.16 460533.27 583443.1 460524.64 583402.91 460521.08 583403.73 460392.16 583430.62 460363.16 583435.71 460373.16 583462.79 460363.1 583477.24 460337.72 583476.36 460327.66 583466.3 460305.35 583466.73 460308.34 583484.06 460330.32 583486.72 460362.8 583490.18 460387.57 583492.85 460411.27 583495.51 460422.03 583496.23 460433.97 583481.18,g_1873,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1564,,,,,,,,,,,
2D124632-C23C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,474756.97 578876.98 474760.5 578867.92 474736.44 578858.76 474753.58 578818.43 474745.39 578815.07 474708.16 578798.82 474705.76 578795.88 474692.97 578789.42 474677.41 578782.21 474654.74 578835.17 474682.61 578848.6 474666.61 578885.1 474741.52 578916.64 474756.97 578876.98,g_1907,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1599,,,,,,,,,,,
