OT_ADMS_P/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/idIIP/BT_Identyfikator/wersjaId/__text,OT_ADMS_P/czyObiektBDOO/__text,OT_ADMS_P/x_kod/__text,OT_ADMS_P/x_skrKarto/_xsi:nil,OT_ADMS_P/x_skrKarto/_nilReason,OT_ADMS_P/x_katDoklGeom/__text,OT_ADMS_P/x_doklGeom/_uom,OT_ADMS_P/x_doklGeom/__text,OT_ADMS_P/x_zrodloDanychG/__text,OT_ADMS_P/x_zrodloDanychA/__text,OT_ADMS_P/x_katIstnienia/_xsi:nil,OT_ADMS_P/x_katIstnienia/_nilReason,OT_ADMS_P/x_rodzajReprGeom/__text,OT_ADMS_P/x_uzytkownik/_xlink:href,OT_ADMS_P/x_aktualnoscG/__text,OT_ADMS_P/x_aktualnoscA/__text,OT_ADMS_P/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_ADMS_P/x_dataUtworzenia/__text,OT_ADMS_P/x_kodKarto10k/_xsi:nil,OT_ADMS_P/x_kodKarto10k/_nilReason,OT_ADMS_P/x_kodKarto25k/_xsi:nil,OT_ADMS_P/x_kodKarto25k/_nilReason,OT_ADMS_P/x_kodKarto50k/_xsi:nil,OT_ADMS_P/x_kodKarto50k/_nilReason,OT_ADMS_P/x_kodKarto100k/_xsi:nil,OT_ADMS_P/x_kodKarto100k/_nilReason,OT_ADMS_P/x_kodKarto250k/_xsi:nil,OT_ADMS_P/x_kodKarto250k/_nilReason,OT_ADMS_P/x_kodKarto500k/_xsi:nil,OT_ADMS_P/x_kodKarto500k/_nilReason,OT_ADMS_P/x_kodKarto1000k/_xsi:nil,OT_ADMS_P/x_kodKarto1000k/_nilReason,OT_ADMS_P/nazwa/__text,OT_ADMS_P/geometria/Polygon/exterior/LinearRing/posList/__text,OT_ADMS_P/geometria/Polygon/_gml:id,OT_ADMS_P/geometria/Polygon/_srsName,OT_ADMS_P/geometria/Polygon/_srsDimension,OT_ADMS_P/idPRNG/__text,OT_ADMS_P/idTerytGmi/__text,OT_ADMS_P/idTerytMiejsc/__text,OT_ADMS_P/liczbaMieszkancow/__text,OT_ADMS_P/rodzaj/__text,OT_ADMS_P/siedzibaUrzeduGminy/__text,OT_ADMS_P/adja_a3/_xlink:href,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/geometria2/Point/pos/__text,OT_ADMS_P/geometria2/Point/_gml:id,OT_ADMS_P/geometria2/Point/_srsName,OT_ADMS_P/geometria2/Point/_srsDimension,OT_ADMS_P/_gml:id,OT_ADMS_P/x_informDodatkowa/__text
2D124630-9578-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zajączkowo,484815.99 594762.26 484820.99 594757.26 484815.99 594752.26 484815.99 594762.26,g_1418,EPSG:2180,2,156715,0415022,0842242,160,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842242,PL.ZIPIN.1865,156715,PL.PZGIK.204,484817.94 594757.12,p_1418,EPSG:2180,2,OT_ADMS_P.166,
2D124630-9579-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS07,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Koryta,465214.37 583300.4 465219.37 583295.4 465214.37 583290.4 465214.37 583300.4,g_1465,EPSG:2180,2,58581,0415052,1031474,150,Osd,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,1031474,PL.ZIPIN.EMUiA,58581,PL.PZGIK.204,465216.32 583295.26,p_1465,EPSG:2180,2,OT_ADMS_P.21,
2D124630-957A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kawęczyn-Nowy Świat,491112.6 567498.07 491117.6 567493.07 491112.6 567488.07 491112.6 567498.07,g_1512,EPSG:2180,2,187553,0415072,0847452,24,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847452,PL.ZIPIN.EMUiA,187553,PL.PZGIK.204,491114.55 567492.93,p_1512,EPSG:2180,2,OT_ADMS_P.37,
2D124630-95E6-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zieleńszczyzna,499309.26 553823.51 499314.26 553818.51 499309.26 553813.51 499309.26 553823.51,g_1559,EPSG:2180,2,161164,0415032,0861618,9,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861618,PL.ZIPIN.EMUiA,161164,PL.PZGIK.204,499311.12 553818.63,p_1559,EPSG:2180,2,OT_ADMS_P.116,
2D124630-95E7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Włęcz,490314.04 558369.91 490319.04 558364.91 490314.04 558359.91 490314.04 558369.91,g_1606,EPSG:2180,2,149150,0415032,0861742,6,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861742,PL.ZIPIN.EMUiA,149150,PL.PZGIK.204,490315.99 558364.77,p_1606,EPSG:2180,2,OT_ADMS_P.233,
2D124630-95E8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Rozgarty,465956.32 575668.86 465961.32 575663.86 465956.32 575658.86 465956.32 575668.86,g_1653,EPSG:2180,2,116959,0415092,0851063,1150,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851063,PL.ZIPIN.EMUiA,116959,PL.PZGIK.204,465958.27 575663.72,p_1653,EPSG:2180,2,OT_ADMS_P.136,
2D124630-95E9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Jaźwiny,496804.37 561076.1 496809.37 561071.1 496804.37 561066.1 496804.37 561076.1,g_1700,EPSG:2180,2,45822,0415032,0861682,263,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861682,PL.ZIPIN.EMUiA,45822,PL.PZGIK.204,496806.14 561071.13,p_1700,EPSG:2180,2,OT_ADMS_P.10,
2D124630-95EA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mała Nieszawka,468711.57 569499.17 468716.57 569494.17 468711.57 569489.17 468711.57 569499.17,g_1747,EPSG:2180,2,76412,0415082,0850537,2192,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.152,0850537,PL.ZIPIN.1866,76412,PL.PZGIK.204,468713.52 569494.03,p_1747,EPSG:2180,2,OT_ADMS_P.75,
2D124630-95EB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Steklinek,498982.54 564340.07 498987.54 564335.07 498982.54 564330.07 498982.54 564340.07,g_1794,EPSG:2180,2,131051,0415032,0861854,536,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861854,PL.ZIPIN.EMUiA,131051,PL.PZGIK.204,498984.22 564335.57,p_1794,EPSG:2180,2,OT_ADMS_P.206,
2D124630-95EC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Młyniec Drugi,487756.78 577782.71 487761.78 577777.71 487756.78 577772.71 487756.78 577782.71,g_1841,EPSG:2180,2,81585,0415042,0846398,516,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,0846398,PL.ZIPIN.1511,81585,PL.PZGIK.204,487758.73 577777.57,p_1841,EPSG:2180,2,OT_ADMS_P.30,
2D124630-95ED-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Strużal,475504.12 589831.63 475509.12 589826.63 475504.12 589821.63 475504.12 589831.63,g_1888,EPSG:2180,2,132158,0415022,0842207,119,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842207,PL.ZIPIN.1865,132158,PL.PZGIK.204,475506.07 589826.49,p_1888,EPSG:2180,2,OT_ADMS_P.207,
2D124630-95EE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Rozstrzały,501497.43 557870.29 501502.43 557865.29 501497.43 557860.29 501497.43 557870.29,g_1935,EPSG:2180,2,117060,0415032,0861601,99,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861601,PL.ZIPIN.EMUiA,117060,PL.PZGIK.204,501499.41 557865.52,p_1935,EPSG:2180,2,OT_ADMS_P.137,
2D124630-95EF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Brzoza,475027.53 562156.53 475032.53 562151.53 475027.53 562146.53 475027.53 562156.53,g_1982,EPSG:2180,2,11615,0415082,0850454,156,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.152,0850454,PL.ZIPIN.1866,11615,PL.PZGIK.204,475029.48 562151.39,p_1982,EPSG:2180,2,OT_ADMS_P.110,
2D124630-95F0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Lampusz,482100.09 572487.06 482105.09 572482.06 482100.09 572477.06 482100.09 572487.06,g_2029,EPSG:2180,2,66299,0415042,1031439,88,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,1031439,PL.ZIPIN.1511,66299,PL.PZGIK.204,482102.04 572481.92,p_2029,EPSG:2180,2,OT_ADMS_P.64,
2D124630-95F1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS07,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Chorab,466230.82 579090.13 466235.82 579085.13 466230.82 579080.13 466230.82 579090.13,g_2076,EPSG:2180,2,16238,0415062,1031505,12,Osd,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,1031505,PL.ZIPIN.455,16238,PL.PZGIK.204,466232.77 579084.99,p_2076,EPSG:2180,2,OT_ADMS_P.121,
2D124630-95F2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Grzywna Biskupia,473336.14 588619.02 473341.14 588614.02 473336.14 588609.02 473336.14 588619.02,g_2123,EPSG:2180,2,40102,0415022,0841900,92,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841900,PL.ZIPIN.1865,40102,PL.PZGIK.204,473338.09 588613.88,p_2123,EPSG:2180,2,OT_ADMS_P.184,
2D124630-95F3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wygoda,497462.46 563374.94 497467.46 563369.94 497462.46 563364.94 497462.46 563374.94,g_2170,EPSG:2180,2,152555,0415032,0861943,222,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861943,PL.ZIPIN.EMUiA,152555,PL.PZGIK.204,497464.41 563369.8,p_2170,EPSG:2180,2,OT_ADMS_P.160,
2D124630-95F4-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wrotynia,484606.54 567664.13 484611.54 567659.13 484606.54 567654.13 484606.54 567664.13,g_2217,EPSG:2180,2,151689,0415072,0847541,95,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847541,PL.ZIPIN.EMUiA,151689,PL.PZGIK.204,484608.38 567659.39,p_2217,EPSG:2180,2,OT_ADMS_P.234,
2D124630-963C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Olszówka,488298.12 570661.59 488303.12 570656.59 488298.12 570651.59 488298.12 570661.59,g_2264,EPSG:2180,2,92749,0415072,0847370,80,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847370,PL.ZIPIN.EMUiA,92749,PL.PZGIK.204,488300.07 570656.45,p_2264,EPSG:2180,2,OT_ADMS_P.211,
2D124630-963D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Dybowo,463891.97 571017.45 463896.97 571012.45 463891.97 571007.45 463891.97 571017.45,g_2311,EPSG:2180,2,27746,0415082,0850508,15,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.152,0850508,PL.ZIPIN.1866,27746,PL.PZGIK.204,463893.92 571012.31,p_2311,EPSG:2180,2,OT_ADMS_P.49,
2D124630-963E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Piaski,481915.81 586556.86 481920.81 586551.86 481915.81 586546.86 481915.81 586556.86,g_2358,EPSG:2180,2,99333,0415062,1031563,60,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,1031563,PL.ZIPIN.455,99333,PL.PZGIK.204,481917.76 586551.72,p_2358,EPSG:2180,2,OT_ADMS_P.83,
2D124630-963F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kamieniec,448189.97 582686.84 448194.97 582681.84 448189.97 582676.84 448189.97 582686.84,g_2405,EPSG:2180,2,49013,0415092,0850974,160,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0850974,PL.ZIPIN.EMUiA,49013,PL.PZGIK.204,448191.92 582681.7,p_2405,EPSG:2180,2,OT_ADMS_P.16,
2D124630-9640-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Szkleniec,498175.72 562540.51 498180.72 562535.51 498175.72 562530.51 498175.72 562540.51,g_2452,EPSG:2180,2,135592,0415032,0861848,68,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861848,PL.ZIPIN.EMUiA,135592,PL.PZGIK.204,498177.67 562535.37,p_2452,EPSG:2180,2,OT_ADMS_P.218,
2D124630-9641-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Doły Łążyńskie,460478.46 582186.78 460483.46 582181.78 460478.46 582176.78 460478.46 582186.78,g_2499,EPSG:2180,2,25700,0415092,0851028,50,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851028,PL.ZIPIN.EMUiA,25700,PL.PZGIK.204,460480.41 582181.64,p_2499,EPSG:2180,2,OT_ADMS_P.44,
2D124630-9642-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Brąchnówko,470999.15 587131.8 471004.15 587126.8 470999.15 587121.8 470999.15 587131.8,g_2546,EPSG:2180,2,9939,0415022,0841780,261,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841780,PL.ZIPIN.1865,9939,PL.PZGIK.204,471001.1 587126.66,p_2546,EPSG:2180,2,OT_ADMS_P.200,
2D124630-9643-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Łazy,500551.11 560030.39 500556.11 560025.39 500551.11 560020.39 500551.11 560030.39,g_2593,EPSG:2180,2,71761,0415032,0861699,93,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861699,PL.ZIPIN.EMUiA,71761,PL.PZGIK.204,500553.06 560025.25,p_2593,EPSG:2180,2,OT_ADMS_P.87,
2D124630-9644-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Przydatki,483128.71 576709.91 483133.71 576704.91 483128.71 576699.91 483128.71 576709.91,g_2640,EPSG:2180,2,111558,0415042,1031451,148,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,1031451,PL.ZIPIN.1511,111558,PL.PZGIK.204,483130.66 576704.77,p_2640,EPSG:2180,2,OT_ADMS_P.104,
2D124630-9645-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mogiłki,491741.18 567177.7 491746.18 567172.7 491741.18 567167.7 491741.18 567177.7,g_2687,EPSG:2180,2,187554,0415072,0847564,450,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847564,PL.ZIPIN.EMUiA,187554,PL.PZGIK.204,491743.13 567172.56,p_2687,EPSG:2180,2,OT_ADMS_P.38,
2D124630-9646-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Rzęczkowo,457431.73 585095.75 457436.73 585090.75 457431.73 585085.75 457431.73 585095.75,g_2734,EPSG:2180,2,119893,0415092,0851070,719,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851070,PL.ZIPIN.EMUiA,119893,PL.PZGIK.204,457433.68 585090.61,p_2734,EPSG:2180,2,OT_ADMS_P.141,
2D124630-95F5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Stanisławka,452246.63 584260.66 452251.63 584255.66 452246.63 584250.66 452246.63 584260.66,g_2781,EPSG:2180,2,127838,0415092,0851175,20,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851175,PL.ZIPIN.EMUiA,127838,PL.PZGIK.204,452248.58 584255.52,p_2781,EPSG:2180,2,OT_ADMS_P.201,
