OT_PTPL_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTPL_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTPL_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTPL_A/czyObiektBDOO/__text,OT_PTPL_A/x_kod/__text,OT_PTPL_A/x_skrKarto/_xsi:nil,OT_PTPL_A/x_skrKarto/_nilReason,OT_PTPL_A/x_katDoklGeom/__text,OT_PTPL_A/x_doklGeom/_uom,OT_PTPL_A/x_doklGeom/__text,OT_PTPL_A/x_zrodloDanychG/__text,OT_PTPL_A/x_zrodloDanychA/__text,OT_PTPL_A/x_katIstnienia/_xsi:nil,OT_PTPL_A/x_katIstnienia/_nilReason,OT_PTPL_A/x_rodzajReprGeom/__text,OT_PTPL_A/x_uzytkownik/_xlink:href,OT_PTPL_A/x_aktualnoscG/__text,OT_PTPL_A/x_aktualnoscA/__text,OT_PTPL_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTPL_A/x_dataUtworzenia/__text,OT_PTPL_A/x_kodKarto10k/_xsi:nil,OT_PTPL_A/x_kodKarto10k/_nilReason,OT_PTPL_A/x_kodKarto25k/_xsi:nil,OT_PTPL_A/x_kodKarto25k/_nilReason,OT_PTPL_A/x_kodKarto50k/_xsi:nil,OT_PTPL_A/x_kodKarto50k/_nilReason,OT_PTPL_A/x_kodKarto100k/_xsi:nil,OT_PTPL_A/x_kodKarto100k/_nilReason,OT_PTPL_A/x_kodKarto250k/_xsi:nil,OT_PTPL_A/x_kodKarto250k/_nilReason,OT_PTPL_A/x_kodKarto500k/_xsi:nil,OT_PTPL_A/x_kodKarto500k/_nilReason,OT_PTPL_A/x_kodKarto1000k/_xsi:nil,OT_PTPL_A/x_kodKarto1000k/_nilReason,OT_PTPL_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/_gml:id,OT_PTPL_A/geometria/Polygon/_srsName,OT_PTPL_A/geometria/Polygon/_srsDimension,OT_PTPL_A/materialNawierzchni/__text,OT_PTPL_A/_gml:id,OT_PTPL_A/x_informDodatkowa/__text,OT_PTPL_A/x_kodKarto10k/__text,OT_PTPL_A/materialNawierzchni/_xsi:nil,OT_PTPL_A/materialNawierzchni/_nilReason,OT_PTPL_A/x_kodKarto25k/__text,OT_PTPL_A/x_kodKarto50k/__text,OT_PTPL_A/x_kodKarto100k/__text,OT_PTPL_A/x_uwagi/__text,OT_PTPL_A/geometria/Polygon/interior/LinearRing/posList/__text
2D124632-C216-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,483210.3 574276.53 483215.8 574265.29 483221.32 574252.02 483225.94 574239.92 483226.67 574237.72 483208.68 574230.33 483199.11 574224.44 483196.26 574222.68 483195.42 574224.04 483192.76 574222.41 483193.59 574221.04 483191.12 574219.41 483197.49 574209.61 483180.54 574189.79 483174.3 574183.44 483159.75 574197.75 483150.05 574207.56 483173.43 574237.27 483206.39 574284.21 483210.3 574276.53,g_7714,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.15294,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C217-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474018.93 594371.28 474018.56 594363.34 474017.83 594348.1 474017.14 594348.11 474013.76 594348.18 474013.88 594351.43 474001.58 594351.9 474001.27 594348.57 473997.98 594348.72 473997.35 594336.43 473997.04 594330.47 473947.94 594332.32 473966.74 594373.49 474018.93 594371.28,g_7748,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.1570,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C218-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,468925.36 589660.84 468896.44 589652.36 468887.06 589684.84 468916.07 589692.92 468925.36 589660.84,g_7782,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.15167,,,,,,,,,
2D124632-C153-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475437.42 583632.28 475434.41 583568.1 475404.83 583570.11 475384.71 583571.32 475386.53 583603.1 475406.24 583602.1 475407.85 583633.68 475437.42 583632.28,g_7816,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.15231,Poliuteran,0010_140,true,template,,,,,
2D124632-C154-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474581.19 583360.77 474579.08 583332.54 474573.08 583333.12 474563.72 583334.03 474533.21 583337.73 474535.42 583355.94 474536.44 583364.88 474581.19 583360.77,g_7851,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15228,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C155-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474780.11 591769.12 474779.23 591764.56 474770.45 591718.89 474767.73 591704.72 474759.87 591706.19 474754.82 591707.25 474740.98 591711.1 474736.96 591712.38 474744.62 591723.32 474755.33 591738.61 474765.47 591753.09 474777.3 591769.98 474780.11 591769.12,g_7885,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.1577,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C157-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474611.52 582144.77 474677.04 582137.57 474671.11 582097.97 474663.19 582098.32 474659.47 582098.78 474662.02 582119.55 474644.91 582121.65 474642.36 582100.88 474567.82 582110.04 474573.01 582149.13 474611.52 582144.77,g_7919,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.15221,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C158-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473466.1 591239.8 473431.4 591217.62 473420.72 591210.79 473409.88 591227.96 473421.11 591234.93 473426.46 591238.56 473453.97 591256.34 473466.1 591239.8,g_7953,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.1558,,0010_140,,,0025_140,0050_140_small,0100_140_small,Parking,
2D124632-C159-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,470558.12 591164.69 470553.45 591163.84 470506.22 591119.71 470503.25 591115.79 470499.94 591116.61 470496.96 591117.61 470480.42 591141.93 470477.43 591151.26 470521.6 591187.17 470558.12 591164.69,g_7988,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.158,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C15A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,484708.46 573336.3 484692.43 573279.57 484685.67 573255.65 484683.08 573246.72 484666.36 573251.54 484673.03 573274.56 484692.38 573340.81 484708.46 573336.3,g_8022,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.15235,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C15B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474551.71 583052.51 474572.43 583025.48 474560.06 582922.18 474559.26 582915.42 474540.61 582912.85 474535.8 582877.43 474526.16 582878.52 474527.27 582891.72 474511.79 582891.57 474500.03 582892.99 474503.75 582924.16 474510.72 582923.32 474512.41 582935.46 474505.36 582936.34 474518.83 583049.84 474524.5 583048.73 474526.01 583055.54 474551.71 583052.51,g_8056,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15201,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C15C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,471552.4 589777.12 471549.4 589770.81 471540.56 589752.27 471537.07 589744.95 471486.74 589783.23 471516.32 589803.09 471552.4 589777.12,g_8090,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.15309,Sprzedaż maszyn,,,,,,,,
2D124632-C15D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,484374.98 573056.57 484365.64 573021.7 484350.46 573026.28 484337.47 573030.21 484347.44 573065.43 484374.98 573056.57,g_8125,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15259,,0010_140,,,0025_140,0050_140_small,0100_140_small,Parking,
2D124632-C15E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,483258.31 574305.4 483282.95 574337.47 483286.43 574335.01 483261.66 574300.65 483245.81 574278.65 483240.5 574278.9 483225.09 574278.76 483197.79 574335.87 483206.14 574346.38 483258.31 574305.4,g_8160,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15250,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C15F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,481482.71 582475.75 481482.99 582475.86 481484.03 582473.06 481471.06 582445.4 481459.91 582451.68 481453.58 582455.24 481458.08 582463.81 481417.87 582491.97 481423.42 582498.86 481433.98 582497.81 481470.09 582510.4 481482.71 582475.75,g_8194,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15233,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C219-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,477116.02 579294.37 477118.36 579293.31 477135.49 579302.61 477141.25 579297.49 477102.44 579277.16 477097.52 579285.75 477092.83 579283.41 477083.71 579299.17 477088.44 579302.14 477084.63 579308.81 477101.04 579321.57 477116.02 579294.37,g_8228,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15203,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C21B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,482346.76 575595.3 482326.92 575565.29 482307.97 575577.12 482302.74 575580.39 482322.08 575610.79 482346.76 575595.3,g_8262,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15208,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C21C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,465328.65 575123.19 465330.06 575118.48 465323.24 575117.3 465318.29 575114.94 465311.36 575105.32 465301.26 575112.31 465295.99 575116 465288.85 575120.99 465285.58 575124.6 465300.41 575144.86 465328.65 575123.19,g_8296,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.15139,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C21D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,478893.8 581915.5 478897.84 581907.03 478924.59 581918.19 478929.33 581907.05 478888.42 581893.32 478873.9 581885.66 478870.58 581892.19 478855.91 581921.02 478854.54 581923.71 478882.51 581937.55 478893.8 581915.5,g_8330,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15232,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C21E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,491740.37 567629.17 491744.24 567618.57 491769.96 567565.33 491776.96 567563.99 491780.79 567564.35 491787.76 567558.41 491776.74 567546.07 491784.65 567539.02 491795.39 567551.88 491802.31 567545.93 491820.71 567530.99 491827.12 567525.7 491813.57 567507.3 491786.97 567476.95 491751.24 567523.5 491727.74 567565.97 491708.24 567606.03 491707.93 567615.28 491711.94 567626.2 491725.89 567639.74 491740.37 567629.17,g_8364,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15107,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C220-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,481707.62 577258.97 481703.09 577255.24 481670.28 577240.13 481662.51 577240.18 481655.35 577237.39 481639.61 577271.63 481690.91 577294.53 481707.62 577258.97,g_8398,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15277,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C221-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,485740.82 573324.26 485767.8 573303.68 485709.35 573201.49 485686.84 573210.34 485678.55 573196.5 485656.5 573203.08 485677.72 573240.68 485703.65 573228.47 485716.98 573253.96 485692.14 573266.25 485729.67 573332.76 485740.82 573324.26,g_8432,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.15281,Skup złomu i palet,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C222-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474897.19 583485.59 474894.49 583456.99 474894.13 583454.02 474893.97 583452.64 474867.7 583453.64 474864.95 583456.14 474858.71 583466.12 474850.22 583473.11 474850.22 583479.35 474856.21 583479.1 474861.46 583482.6 474862.2 583486.59 474897.19 583485.59,g_8467,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15230,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C223-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473197.06 591024.01 473199.72 591026.87 473214.96 591012.73 473218.2 591009.48 473210.46 591003.33 473194.27 590988.43 473186.62 590996.75 473172.54 591010.26 473163.18 591018.72 473182.16 591038.49 473197.06 591024.01,g_8501,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.1555,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C224-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,487556.38 577671.38 487512.71 577627.84 487503.29 577637.63 487501.93 577639.24 487508.38 577644.87 487501.64 577652.58 487495.2 577646.94 487475.99 577668.38 487519.54 577709.82 487556.38 577671.38,g_8535,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15242,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C225-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,487666.32 572214.49 487646.58 572182.97 487630.93 572192.77 487650.67 572224.29 487666.32 572214.49,g_8569,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15119,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C226-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,490733.31 572445.08 490725.67 572427.77 490706 572437.29 490690.73 572407.02 490682.75 572410.18 490698.51 572442.27 490658.56 572461.94 490667.23 572480.79 490733.31 572445.08,g_8603,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15105,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C160-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,484187.56 579364.17 484168.85 579329.06 484169.16 579325.36 484171.7 579321.44 484187.88 579312.45 484210.62 579354.84 484231.22 579346.51 484243.55 579354.93 484260.62 579347.91 484250.03 579329.79 484249.93 579325.24 484251.78 579322.81 484236.13 579284.3 484182.28 579302.89 484127.03 579321.96 484145.83 579381.05 484187.56 579364.17,g_8637,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15256,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C161-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,498307.64 560675.58 498299.27 560644.46 498309.79 560641.63 498299.27 560603.53 498316.12 560598.23 498286.46 560493.09 498261.83 560501.66 498252.3 560511.92 498255.61 560524.16 498283.57 560517.31 498286.68 560530 498258.72 560536.85 498241.08 560541.8 498247.46 560561.51 498256.92 560592.75 498265.44 560618.79 498277.74 560663.29 498283.67 560682.21 498307.64 560675.58,g_8671,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15182,Trylinka,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C163-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,466096.23 583447.03 466086.89 583448.62 466084.23 583447.9 466081.93 583446.08 466086.89 583421.89 466071.89 583419.1 466065.52 583421.41 466063.69 583429.6 466055.61 583427.79 466052.35 583442.42 466092.23 583465.27 466096.23 583447.03,g_8706,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.1549,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C165-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,464974.24 586015.52 464976.56 586011.83 464979.51 586008.51 464992.26 585995.13 465008.04 585979.03 465020.69 585965.83 465001.98 585948.21 464995.86 585942.45 464970.72 585918.76 464958.04 585931.72 464975.18 585947.44 464946.42 585978.58 464920.07 586004.4 464931.12 586016.35 464943.1 586003.9 464948.48 585998.29 464960.08 586009.41 464972.07 586020.01 464974.24 586015.52,g_8740,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15158,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C167-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,466865.58 587745.02 466880.83 587747.26 466890.9 587708.26 466888.1 587707.7 466874.98 587704.57 466850.77 587698.8 466853.29 587688.2 466840.39 587685.13 466825.96 587745.7 466864.71 587750.89 466865.58 587745.02,g_8774,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15164,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C168-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Trn,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,480035.72 576773.85 480040.89 576762.04 480018.58 576755.62 479984.12 576741.42 479967.15 576781.15 479977.36 576785.93 479981.75 576777.25 479988.48 576764.05 479999.17 576769.29 479999.58 576768.45 480000.11 576768.73 479995.39 576778.36 480013.09 576787.05 480026.65 576793.17 480035.72 576773.85,g_8808,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15290,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C169-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,483435.83 573825.26 483419.75 573780.78 483372.51 573797.99 483379.37 573817.69 483383.59 573820.51 483389.92 573822.62 483402.23 573817.87 483409.44 573835.99 483435.83 573825.26,g_8842,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.15265,,0010_140,,,0025_140,0050_140,0100_140_small,,
