OT_PTPL_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTPL_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTPL_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTPL_A/czyObiektBDOO/__text,OT_PTPL_A/x_kod/__text,OT_PTPL_A/x_skrKarto/_xsi:nil,OT_PTPL_A/x_skrKarto/_nilReason,OT_PTPL_A/x_katDoklGeom/__text,OT_PTPL_A/x_zrodloDanychG/__text,OT_PTPL_A/x_zrodloDanychA/__text,OT_PTPL_A/x_katIstnienia/_xsi:nil,OT_PTPL_A/x_katIstnienia/_nilReason,OT_PTPL_A/x_rodzajReprGeom/__text,OT_PTPL_A/x_uzytkownik/_xlink:href,OT_PTPL_A/x_aktualnoscG/__text,OT_PTPL_A/x_aktualnoscA/__text,OT_PTPL_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTPL_A/x_dataUtworzenia/__text,OT_PTPL_A/x_informDodatkowa/__text,OT_PTPL_A/x_kodKarto10k/__text,OT_PTPL_A/x_kodKarto25k/__text,OT_PTPL_A/x_kodKarto50k/__text,OT_PTPL_A/x_kodKarto100k/__text,OT_PTPL_A/x_kodKarto250k/_xsi:nil,OT_PTPL_A/x_kodKarto250k/_nilReason,OT_PTPL_A/x_kodKarto500k/_xsi:nil,OT_PTPL_A/x_kodKarto500k/_nilReason,OT_PTPL_A/x_kodKarto1000k/_xsi:nil,OT_PTPL_A/x_kodKarto1000k/_nilReason,OT_PTPL_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/_gml:id,OT_PTPL_A/geometria/Polygon/_srsName,OT_PTPL_A/geometria/Polygon/_srsDimension,OT_PTPL_A/materialNawierzchni/__text,OT_PTPL_A/_gml:id,OT_PTPL_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTPL_A/x_kodKarto10k/_xsi:nil,OT_PTPL_A/x_kodKarto10k/_nilReason,OT_PTPL_A/x_kodKarto25k/_xsi:nil,OT_PTPL_A/x_kodKarto25k/_nilReason,OT_PTPL_A/x_kodKarto50k/_xsi:nil,OT_PTPL_A/x_kodKarto50k/_nilReason,OT_PTPL_A/x_kodKarto100k/_xsi:nil,OT_PTPL_A/x_kodKarto100k/_nilReason,OT_PTPL_A/x_skrKarto/__text,OT_PTPL_A/materialNawierzchni/_xsi:nil,OT_PTPL_A/materialNawierzchni/_nilReason,OT_PTPL_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/interior/2/LinearRing/posList/__text
2CE79A9C-975D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473197.68 569896.93 473212.63 569902.19 473225.95 569907.36 473239.27 569912.54 473240.77 569900.7 473244.83 569851.98 473231.32 569836.8 473227.88 569860.59 473208.26 569855.79 473197.68 569896.93,g_10314,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63133,,,,,,,,,,,,,,
2CE79A9C-975E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473235.82 569950.59 473244.21 569964.12 473275.21 569966.14 473273.72 569923.78 473259.64 569923.48 473238.27 569919.85 473237.34 569926.61 473240.01 569929.16 473235.82 569950.59,g_10347,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.63134,,,,,,,,,,,,,,
2CE79A9C-975F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473242.95 572323.73 473255.1 572321.12 473256.89 572316.25 473259 572313.32 473261.92 572312.35 473265.66 572312.84 473267.61 572315.6 473267.44 572318.68 473265.82 572321.61 473263.38 572322.91 473273.63 572324.84 473283.69 572314.12 473303.68 572318.6 473306.78 572304.77 473306.78 572299.39 473305.05 572295.54 473302.55 572293.23 473295.05 572289.58 473249.88 572269.72 473249.65 572271.72 473249.31 572277.88 473243.84 572317.29 473242.95 572323.73,g_10380,EPSG:2180,2,Kk,PL.PZGIK.BDOT10k.PTPLA.04.63135,,,,,,,,,,,,,,
2CE79A9C-9760-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473245.87 570140.06 473265.03 570149.94 473258 570164.47 473287.18 570178.69 473308.3 570138.09 473260.28 570113.78 473245.87 570140.06,g_10413,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63136,,,,,,,,,,,,,,
2CE79A9C-9761-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473260.8 572647.78 473266.8 572649.83 473294.74 572659.34 473292.66 572665.29 473287.89 572678.74 473323.01 572687.02 473324.6 572687.4 473329.58 572668.88 473332.89 572657.63 473279.79 572632.77 473262.61 572642.2 473260.8 572647.78,g_10446,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63137,,,,,,,,,,,,,,
2CE79A9C-9762-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473265.22 572032.13 473269.92 572063.38 473272.53 572076.61 473304.74 572084.45 473302.86 572080.65 473299.05 572069.52 473279.86 572020.45 473275.39 572019.04 473265.22 572032.13,g_10479,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63138,,,,,,,,,,,,,,
2CE79A9C-9763-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473274.2 574235.07 473296.52 574235.6 473297.1 574202.55 473286.17 574202.46 473286.54 574192.79 473287.41 574170.07 473288.19 574149.61 473289.84 574106.49 473290.54 574088.14 473279.95 574087.92 473277.57 574141.47 473275.86 574192.79 473276.25 574202.38 473274.2 574235.07,g_10512,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63140,,,,,,,,,,,,,,
2CE79A9C-9759-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473147.07 570007.74 473207.51 570026.5 473214.14 570005.29 473217.82 569993.5 473200.83 569987.87 473169.54 569978.62 473173.67 569964.24 473178.16 569965.54 473192.07 569917.73 473209.16 569922.75 473210.84 569916.94 473212.42 569912.74 473176.3 569901.94 473162.3 569952.62 473147.07 570007.74,g_10545,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63128,,,,,,,,,,,,,,
2CE79A9C-96B8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473758.69 573761.11 473777.69 573762 473777.69 573765.57 473854.65 573768.93 473857.25 573725.88 473859.4 573690.24 473823.97 573690.02 473807.09 573696.98 473806.46 573706 473804.3 573735.75 473766.77 573734.07 473759.43 573740.99 473758.69 573761.11,g_10578,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63175,,,,,,,,,,,,,,
2CE79A9C-96B9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473781.97 574930.72 473797.62 574931.6 473800.38 574933.32 473807.58 574933.75 473811.91 574934.01 473812.7 574919.23 473813.44 574899.07 473808.24 574898.69 473782.97 574896.84 473781.97 574930.72,g_10611,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63176,,,,,,,,,,,,,,
2CE79A9C-96BA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473788 572828.38 473791.06 572830.99 473825.17 572860.06 473832.13 572865.99 473863.5 572827.52 473860.3 572824.32 473831.05 572799.73 473842.44 572785.72 473865.11 572804.37 473871.19 572795.31 473849.78 572776.57 473828.96 572758.95 473796.87 572731.79 473793.9 572735.44 473788.86 572742.21 473823.03 572771.01 473830.06 572776.78 473795.64 572819 473788 572828.38,g_10644,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63177,,,,,,,,,,,,,,
2CE79A9C-96BB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473799.01 571687.85 473808.78 571693.7 473823.63 571678.67 473827.56 571674.9 473834.32 571669.71 473841.47 571665.67 473844.97 571652.32 473849.34 571637.82 473847 571636.6 473845.6 571641.29 473828.64 571635.02 473812.02 571671.61 473802.79 571682.86 473799.01 571687.85,g_10677,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63178,,,,,,,,,,,,,,
2CE79A9C-96BC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473812.81 574094.53 473813.08 574096.78 473814.27 574106.77 473823.58 574106.95 473834.35 574103.66 473838.11 574113.25 473837.94 574120.67 473834.26 574122.21 473834.35 574127.58 473843.65 574127.04 473847.88 574133.05 473851.78 574127.14 473854.09 574122.83 473856.1 574117.07 473857.26 574112.96 473858 574106.61 473857.41 574100.4 473853.29 574085.1 473849 574086.11 473840.29 574085.37 473812.81 574094.53,g_10710,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63179,,,,,,,,,,,,,,
2CE79A9C-96BD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473847.65 573463.45 473848.66 573489.99 473884.81 573490.91 473885.66 573474.79 473889.19 573471.21 473889.99 573468.8 473891.18 573465.19 473881.92 573464.86 473847.65 573463.45,g_10743,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63180,,,,,,,,,,,,,,
2CE79A9C-96BE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473854.16 572231.73 473984.57 572275.58 474001.25 572275.16 474006.9 572275.06 474022.83 572274.97 474026.38 572274.89 474043.55 572273.97 474047.21 572274.69 474026.92 572232.39 473999.36 572223.48 473920.83 572197.01 473900.64 572206.95 474012.82 572243.69 474010.13 572252.25 474008.94 572255.83 474007.02 572263.44 474002.14 572261.74 473902.08 572228.98 473897.1 572229.28 473893.31 572227.99 473874.18 572221.06 473854.16 572231.73,g_10776,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63181,,,,,,,,,,,,,,
2CE79A9C-96BF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473857.69 571873.01 473873.79 571892.86 473882.07 571903.06 473909.51 571936.89 473972.63 571887.87 473930.09 571834.12 473922.11 571822.4 473857.69 571873.01,g_10809,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.63182,473894.04 571886.21 473925.75 571861.67 473935.85 571874.46 473904.07 571898.99 473901.43 571895.63 473901.31 571895.72 473896.6 571889.71 473896.68 571889.57 473894.04 571886.21,,,,,,,,,,,,,
2CE79A9C-96C0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,477162.25 575138.49 477212.14 575196.32 477266.76 575258.65 477296.24 575292.67 477311.99 575306.78 477336.62 575325.55 477342.81 575302.25 477330.08 575298.4 477301.94 575270.74 477238.95 575196.19 477177.57 575126.34 477162.25 575138.49,g_10845,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.63357,,,,,,,,,,,,,,
2CE79A9C-96C1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,477163.57 573514.17 477186.34 573519.99 477163.73 573608.55 477190.46 573614.87 477204.13 573568.22 477192.17 573564.76 477223.15 573463.57 477205.14 573457.74 477212.59 573423.01 477186.6 573416.68 477175.24 573463.74 477169.33 573488.21 477163.57 573514.17,g_10878,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63358,,,,,,,,,,,,,,
2CE79A9C-96C2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,477203.21 569938.98 477205.6 570018.03 477218.26 570018.02 477221.01 570060.65 477299.9 570089.57 477340.69 570102.7 477360.62 570109.12 477360.93 570065.23 477360.74 570040.48 477360.15 570031.72 477316.31 569987.81 477304.92 569973.02 477294.74 569950.95 477293.04 569939.31 477299.83 569922.58 477307.68 569910.84 477218.31 569915.65 477207.37 569915.36 477207.25 569927.29 477207.6 569938.85 477203.21 569938.98,g_10911,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63359,,,,,,,,,,,,,,
2CE79A9C-9764-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,474951.17 573295.07 474955.48 573295.7 474954.96 573300.56 474954.93 573305.21 474970.38 573308.27 474970.28 573312.8 474994.67 573314.44 474998.43 573314.27 474997 573287.62 474985.08 573287.47 474980.81 573287.13 474971.44 573286.38 474966.2 573281.83 474960.76 573281.04 474957.67 573281 474957.12 573286.54 474952.11 573285.99 474951.17 573295.07,g_10944,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63259,,,,,,,,,,,,,,
2CE79A9C-9765-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,474957.65 575461.12 474968.74 575461.47 474988.89 575462.1 475019.48 575463.05 475026.4 575463.27 475026.2 575457.76 475026.57 575426.78 475166.3 575429.75 475167.66 575408.4 475161.87 575408.4 475102.34 575407.12 475031.93 575406.12 475020.6 575405.96 474958.77 575405.07 474957.65 575461.12,g_10977,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63260,,,,,,,,,,,,,,
2CE79A9C-9766-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,474966.25 575151.28 474966.46 575167.66 475036.87 575168.96 475037.1 575151.93 474966.25 575151.28,g_11010,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63261,,,,,,,,,,,,,,
2CE79A9C-9767-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475004.64 570582.31 475019.29 570626.68 475043.98 570619.39 475030.26 570575.27 475004.64 570582.31,g_11043,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63262,,,,,,,,,,,,,,
2CE79A9C-9768-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475025.48 575067.98 475029.41 575068.15 475055.35 575069.65 475058.6 575046.06 475046.08 575026.8 475025.75 575038.71 475025.48 575067.98,g_11076,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63263,,,,,,,,,,,,,,
2CE79A9C-9769-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475059.31 575610.6 475102.62 575612.66 475104.93 575595.15 475129.37 575593.5 475133.5 575544.09 475128.05 575544.26 475127.56 575484.76 475104.4 575483.68 475101.82 575582.18 475060.86 575581.1 475059.31 575610.6,g_11109,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63264,,,,,,,,,,,,,,
2CE79A9C-976A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475060.73 570450.2 475083.86 570508.13 475135.8 570483.96 475113.16 570428.91 475060.73 570450.2,g_11142,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63265,,,,,,,,,,,,,,
2CE79A9C-976B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,475062.53 575058.34 475072.97 575102.37 475078.22 575105.68 475082.39 575107.82 475091.23 575106.8 475111.05 575101.71 475135.85 575090.53 475139.78 575085.95 475143.22 575074.91 475147.19 575072.16 475153.19 575071.65 475165.69 575077.55 475175.93 575078.86 475227 575050.01 475215.46 575028.67 475195.66 575038.9 475193.63 575027.31 475189.77 574992.54 475145.46 574998.81 475138.76 574999.83 475133.47 574975.43 475110.2 574989.25 475091.62 575000.13 475113.75 575045.53 475062.53 575058.34,g_11175,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63266,475105.63 575012.14 475108.17 575008.89 475116.35 575004.86 475118.5 575010.75 475123.86 575023.42 475125.4 575027.31 475126.47 575030.03 475130.9 575040 475132.16 575042.84 475135.12 575049.28 475131.42 575050.81 475129.37 575052.86 475128.81 575056.22 475120.77 575044.17 475116.2 575037.76 475113.55 575032.76 475105.93 575015.09 475105.63 575012.14,,,,,,,,,,,,,
2CE79A9C-976C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,475070.26 572603.69 475083.38 572611.87 475148.43 572653.06 475151.71 572654.9 475133.51 572681.7 475161.73 572700.99 475166.87 572710.15 475169.33 572716.18 475170.67 572721.55 475170.22 572726.69 475170.26 572730.91 475244.12 572785.78 475251.52 572733.05 475267.08 572708.74 475261.48 572705.12 475256.81 572696.61 475253.53 572687.49 475176.8 572641.2 475159.73 572632.21 475132.52 572617.92 475079 572588.77 475073.49 572597.55 475070.26 572603.69,g_11211,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63267,,,,,,,,,,,,,,
2CE79A9C-976D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475084.05 574662.29 475099.97 574663.41 475104.76 574663.41 475120.14 574664.27 475223.98 574670.27 475222.22 574662.21 475214.57 574626.97 475162.49 574639.72 475150.07 574642.43 475084.05 574662.29,g_11244,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63268,,,,,,,,,,,,,,
2CE79A9C-976E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,475087.7 570602.13 475113.25 570607.14 475120.03 570572.56 475121.67 570564.38 475096.1 570559.73 475093.48 570572.69 475087.7 570602.13,g_11277,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.63269,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,,,,
2CE79A9C-976F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,475120.02 574041.3 475127.26 574043.68 475173.68 574045.99 475174.3 574033.21 475175.24 574012.91 475153.09 574007.58 475125.94 574001.05 475122.44 574028.08 475120.02 574041.3,g_11310,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63270,,,,,,,,,,,,,,
2CE79A9C-96C3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,477344.59 573903.49 477374.91 573907.27 477380.12 573895.27 477387.53 573858.69 477350.67 573853.22 477344.59 573903.49,g_11343,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63360,,,,,,,,,,,,,,
