OT_PTNZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTNZ_A/czyObiektBDOO/__text,OT_PTNZ_A/x_kod/__text,OT_PTNZ_A/x_skrKarto/_xsi:nil,OT_PTNZ_A/x_skrKarto/_nilReason,OT_PTNZ_A/x_katDoklGeom/__text,OT_PTNZ_A/x_zrodloDanychG/__text,OT_PTNZ_A/x_zrodloDanychA/__text,OT_PTNZ_A/x_katIstnienia/_xsi:nil,OT_PTNZ_A/x_katIstnienia/_nilReason,OT_PTNZ_A/x_rodzajReprGeom/__text,OT_PTNZ_A/x_uzytkownik/_xlink:href,OT_PTNZ_A/x_aktualnoscG/__text,OT_PTNZ_A/x_aktualnoscA/__text,OT_PTNZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTNZ_A/x_dataUtworzenia/__text,OT_PTNZ_A/x_kodKarto10k/_xsi:nil,OT_PTNZ_A/x_kodKarto10k/_nilReason,OT_PTNZ_A/x_kodKarto25k/_xsi:nil,OT_PTNZ_A/x_kodKarto25k/_nilReason,OT_PTNZ_A/x_kodKarto50k/_xsi:nil,OT_PTNZ_A/x_kodKarto50k/_nilReason,OT_PTNZ_A/x_kodKarto100k/_xsi:nil,OT_PTNZ_A/x_kodKarto100k/_nilReason,OT_PTNZ_A/x_kodKarto250k/_xsi:nil,OT_PTNZ_A/x_kodKarto250k/_nilReason,OT_PTNZ_A/x_kodKarto500k/_xsi:nil,OT_PTNZ_A/x_kodKarto500k/_nilReason,OT_PTNZ_A/x_kodKarto1000k/_xsi:nil,OT_PTNZ_A/x_kodKarto1000k/_nilReason,OT_PTNZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/_gml:id,OT_PTNZ_A/geometria/Polygon/_srsName,OT_PTNZ_A/geometria/Polygon/_srsDimension,OT_PTNZ_A/rodzaj/__text,OT_PTNZ_A/_gml:id,OT_PTNZ_A/geometria/Polygon/interior/LinearRing/posList/__text,OT_PTNZ_A/x_informDodatkowa/__text
2CE79A9C-9575-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479086.1 575805.32 479089.02 575813.14 479091.84 575820.18 479140.52 575800.8 479172.84 575788.45 479171.29 575783.06 479170.7 575781.28 479167.67 575772.96 479086.1 575805.32,g_2660,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6340,,
2CE79A9C-9576-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479170.33 575840.29 479160.6 575849.09 479153.05 575854.6 479156.69 575863.28 479166.65 575883.27 479257.77 575847.22 479232.42 575781.68 479216.01 575791.85 479205.58 575800.91 479189.23 575817.06 479170.33 575840.29,g_2693,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6341,,
2CE79A9C-9577-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479217.49 575220.1 479218.46 575264.11 479218.81 575280 479221.65 575280 479222.52 575301.89 479293.46 575300.74 479293.33 575292.74 479292.21 575232.75 479292.13 575218.56 479217.49 575220.1,g_2726,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6342,,
2CE79A9C-9578-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479298.47 576678.84 479341.94 576805.96 479350.34 576802.69 479358.98 576800.14 479315.51 576673.02 479306.99 576675.93 479299.79 576678.39 479298.47 576678.84,g_2759,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6343,,
2CE79A9C-9579-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479322.77 576517.52 479350.81 576598.45 479358.8 576621.05 479354.47 576622.92 479370.96 576670.94 479376.42 576687.03 479382.89 576688.48 479454.93 576663.39 479453.07 576658.01 479450.19 576659.01 479447.13 576650.17 479450.02 576649.17 479447.35 576641.48 479447.59 576641.4 479448.07 576642.77 479452.81 576641.13 479452.33 576639.76 479452.57 576639.67 479460.15 576661.58 479474.82 576656.74 479520.31 576641.04 479517.69 576639.09 479489.26 576550.83 479461.97 576469.65 479322.77 576517.52,g_2792,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6344,,
2CE79A9C-957A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479356.81 576700.54 479380.9 576768.44 479387.5 576766.1 479394.1 576763.76 479370.01 576695.86 479363.41 576698.2 479356.81 576700.54,g_2825,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6345,,
2CE79A9C-957B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479413.61 576807.43 479416.22 576814.99 479418.83 576822.55 479496.65 576795.67 479541.87 576780.75 479541.13 576778.88 479539.06 576772.56 479536.52 576764.98 479491.43 576780.55 479421.61 576804.67 479413.61 576807.43,g_2858,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6346,,
2CE79A9C-957C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479738.84 575904.73 479749.92 575933.74 479755.46 575947.45 479761.45 575962.01 479778.73 575955.43 479758.77 575898.55 479738.84 575904.73,g_2891,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6347,,
2CE79A9C-957D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479837.16 575989.6 479842.2 576010.35 479853.82 576033.27 479907.3 576014.51 479897.51 575981.77 479893.18 575968.02 479837.16 575989.6,g_2924,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6348,,
2CE79A9C-957E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,470986.04 573408.34 471039.11 573468.56 471079.7 573439.58 471080.99 573438.68 471137.89 573398.67 471022.07 573362.53 470986.04 573408.34,g_2957,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6352,,Hydrobudowa Gdańsk
2CE79A9C-957F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,471350.65 569384.28 471374.31 569394.93 471383.83 569399.12 471448.84 569421.1 471504.36 569445.53 471511.11 569431.93 471526.96 569439.13 471575.39 569460.45 471569.25 569473.26 471568.6 569474.71 471605.2 569491.34 471695.18 569530.88 471730.34 569545.82 471759.59 569560.84 471763.09 569553.42 471742.98 569538.35 471727.64 569528.63 471709.15 569517.26 471666.83 569493.56 471639.84 569480.41 471607.93 569466.58 471582.32 569454.94 471537.8 569435.63 471504.93 569420.97 471457.13 569400.15 471454.62 569399.05 471411.52 569380.15 471395.62 569372.68 471372.48 569361.8 471362.58 569357.5 471350.65 569384.28,g_2991,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6353,,
2CE79A9C-9580-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,471354.1 569460.71 471376.53 569471.01 471379.48 569472.36 471415.23 569486.62 471465.44 569506.94 471516.43 569527.06 471583.44 569554.41 471658.66 569584.5 471700.86 569602.08 471736.23 569616 471738.55 569610.83 471740.13 569606.86 471742.13 569601.77 471746.23 569592.31 471749.2 569583.81 471751.67 569577.7 471464.72 569450.84 471448.35 569443.34 471437.01 569437.48 471424.52 569430.76 471405.57 569419.68 471397.99 569415.34 471388.92 569410.14 471377.23 569404.99 471365.15 569399.54 471373.94 569406.62 471379.43 569411.01 471354.1 569460.71,g_3024,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6354,,
2CE79A9C-9581-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472216.69 574736.95 472219.05 574742.61 472236.44 574754.71 472283.42 574787.4 472319.58 574813.05 472308.2 574829.76 472319.19 574837.64 472361.95 574869.72 472384.65 574828.58 472216.69 574736.95,g_3057,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6355,,
2CE79A9C-9582-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474179.55 575208.09 474180.32 575211.45 474188.13 575240.88 474212.9 575235.33 474241.39 575229.26 474236.8 575211.13 474233.73 575198.28 474179.55 575208.09,g_3090,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6356,,
2CE79A9C-9583-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474431.85 575200.61 474435.47 575203.77 474442.54 575209.97 474486.54 575247.64 474526.26 575280.37 474526.83 575275.87 474527.32 575271.96 474530.64 575262.6 474531.92 575253.69 474533.25 575244.42 474534.26 575227.93 474535.17 575209.44 474535.22 575201.05 474535.33 575183.28 474485.23 575177.78 474487.64 575165.98 474488.83 575156.16 474513.41 575159.54 474512.17 575169.39 474535.41 575170.42 474535.5 575155.4 474535.63 575146.6 474535.88 575130.68 474536.03 575120.43 474537.09 575100.27 474549.11 575100.78 474554.07 575100.61 474553.46 575084.6 474575.58 575083.75 474576.86 575103.48 474577.63 575111.95 474578.14 575118.22 474558.01 575118.63 474559.3 575131.09 474587.55 575131.59 474587.55 575087.98 474587.19 575051.71 474587.14 575047.1 474587.61 575034.33 474568.26 575035.13 474541.24 575038.08 474539.34 575045.05 474538.7 575061.06 474537.21 575097.93 474517.03 575097.31 474517.15 575099.37 474516.9 575114.56 474517.14 575119.26 474470.42 575118.44 474467.15 575125.22 474431.85 575200.61,g_3123,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6357,,
2CE79A9C-9584-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474704.62 573655.03 474722.02 573655.81 474727.83 573656.31 474735.58 573656.09 474737.01 573640.19 474739.3 573614.75 474713.59 573613.03 474713.4 573615.94 474704.62 573655.03,g_3156,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6358,,
2CE79A9C-9585-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474791.69 574650.14 474794.94 574659.57 474795.42 574678.15 474793.24 574723.38 474792.91 574732.85 474792.5 574737.74 474792.71 574740.37 474791.74 574770.38 474791.65 574772.41 474796.85 574772.8 474810.47 574773.34 474832.33 574773.78 474832.08 574771.49 474832.39 574726.31 474840.11 574721.9 474840.26 574703.68 474835.07 574699.12 474812.4 574696.6 474813.82 574657.71 474812.84 574654.52 474809.75 574644.43 474791.69 574650.14,g_3189,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6359,,
2CE79A9C-9586-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475292.45 574532.63 475307.91 574535.35 475319.98 574539.37 475323.89 574542.44 475356.13 574551.59 475365.55 574486.04 475344.39 574486.49 475339.75 574507.97 475299.94 574499.07 475292.45 574532.63,g_3222,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6360,,
2CE79A9C-9587-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475529.92 573811.91 475582.19 573854.46 475586.6 573855.83 475592.15 573855.8 475640.19 573891.97 475645.46 573884.86 475651.55 573879.12 475647.93 573875.65 475658.11 573862.91 475622.88 573837.66 475590.68 573819.31 475578.51 573812.67 475564.12 573806.02 475536.02 573794.84 475530.79 573805.98 475529.92 573811.91,g_3255,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6361,,
2CE79A9C-9588-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475887.89 572656.16 475948.36 572703.4 475953.5 572706.16 475979.98 572672.73 475913.65 572625.68 475904.4 572635.33 475901.01 572639.6 475899.37 572641.68 475890.28 572653.15 475887.89 572656.16,g_3288,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6362,,
2CE79A9C-9589-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476289.23 570204.41 476291.47 570214.23 476298.09 570248.94 476298.86 570252.47 476358.93 570266.05 476397.5 570304.06 476484.03 570339.8 476498.2 570307.9 476405.05 570268.33 476404.78 570233.13 476404.47 570192.17 476384.6 570176.37 476366.34 570156.42 476355.15 570162.96 476355.51 570165.27 476356.76 570173.25 476358.53 570172.97 476359.2 570177.21 476360.74 570187.03 476354.87 570187.95 476352.26 570188.28 476353.12 570203.58 476355.91 570221.85 476356.95 570225.59 476337.83 570227.79 476339.22 570236.49 476327.21 570238.42 476325.81 570229.72 476325.3 570226.53 476322.5 570208.26 476319.48 570183.8 476289.23 570204.41,g_3321,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6363,,
2CE79A9C-958A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476392.87 573790.18 476400.35 573803.24 476401.31 573807.08 476401.79 573812.12 476399.15 573844.53 476432.74 573853.02 476458.44 573860.4 476466.21 573861.02 476463.41 573855.85 476459.36 573848.26 476458.1 573844.6 476458.28 573839.1 476460.55 573829.12 476464.59 573818.87 476477.52 573796.66 476392.87 573790.18,g_3354,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6364,,
2CE79A9C-958B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476657.72 575748.88 476672.26 575761.71 476727.95 575814.51 476749.08 575797.03 476763.39 575789.67 476858.57 575921.16 476840.08 575937.25 476860.34 575964.63 476963.69 575877.82 476954.84 575871.41 476931.54 575851.4 476889.48 575812.27 476853.79 575779.07 476831.3 575803.22 476777.65 575749.95 476734.92 575709.44 476707.9 575742.86 476696.02 575756.75 476678.12 575743.03 476657.72 575748.88,g_3387,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6365,,
2CE79A9C-958C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476742.72 569918.69 476758.8 570026.7 476790.54 570025.1 476792.82 570024.99 476798.47 570024.18 476796.32 569995.66 476790.08 569912.74 476774.95 569914.59 476757.97 569916.34 476742.72 569918.69,g_3420,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6366,,
2CE79A9C-958D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476955.37 574821.39 476958.18 574822.2 477015.81 574838.87 477026.51 574838.86 477025.74 574780.02 476961.38 574779.23 476960.05 574788.53 476958.09 574802.32 476955.37 574821.39,g_3453,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6367,,
2CE79A9C-958E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477030.18 575177.72 477046.61 575197.11 477067.03 575221.74 477100.64 575196.85 477130.13 575175.2 477150.47 575160.27 477114.8 575108.34 477093.83 575123.84 477087.11 575129.53 477076.99 575138.09 477070.38 575143.69 477048.15 575162.51 477035.6 575173.13 477030.18 575177.72,g_3486,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6368,,
2CE79A9C-958F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477506.08 575540.11 477520.71 575558.95 477535.63 575557.21 477536.4 575590.28 477613.32 575645.15 477642.07 575634.51 477641.66 575611.1 477640.8 575586.26 477639.97 575564.51 477635.81 575564.54 477603.31 575565.04 477599.5 575563.67 477595.3 575558.69 477593.59 575553.31 477593.33 575547.4 477595.09 575541.78 477598.54 575538.69 477601.95 575537.13 477590.88 575537.47 477506.08 575540.11,g_3519,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6369,,
2CE79A9C-9590-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478321.71 574266.64 478380.68 574280.77 478448.63 574297.05 478511.87 574312.21 478509.15 574280.89 478508.17 574268.91 478505.53 574240.84 478504.71 574231.94 478467.03 574223.15 478471.17 574204.56 478476.28 574181.63 478501.14 574186.05 478498.48 574165.69 478494.67 574119.44 478464.14 574122.38 478433.85 574125.3 478427.96 574079.55 478416.22 574074.53 478397.29 574071.21 478371.46 574149.1 478362.34 574145.93 478355.86 574165.19 478378.9 574172.24 478459.23 574197.36 478453.28 574218.92 478449.32 574231.88 478345 574197.45 478341.65 574207.39 478321.71 574266.64,g_3552,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6370,,
2CE79A9C-9591-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478687.45 574682.95 478687.84 574705.66 478695.92 574705.41 478696.51 574744.36 478743.57 574743.37 478743.9 574713.79 478743.7 574704.7 478744.12 574682.66 478727.37 574682.77 478698.9 574682.79 478687.45 574682.95,g_3585,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6371,,
2CE79A9C-9592-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478872.42 576415.92 478881.07 576439.65 479059.67 576368.13 479126.1 576341.53 479130.13 576339.92 479137.55 576356.47 479245.78 576316.39 479237.76 576294.8 479259.1 576286.27 479279.5 576278.12 479294.9 576271.97 479317.81 576262.81 479337.3 576255.02 479512.92 576184.85 479502.17 576156.72 479182.24 576284.52 479059.52 576334.74 479003.39 576357.71 478952.36 576378.59 478926.08 576389.32 478906.48 576397.87 478892.49 576405.03 478872.42 576415.92,g_3618,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.6372,,
