OT_PTUT_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTUT_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTUT_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTUT_A/czyObiektBDOO/__text,OT_PTUT_A/x_kod/__text,OT_PTUT_A/x_skrKarto/_xsi:nil,OT_PTUT_A/x_skrKarto/_nilReason,OT_PTUT_A/x_katDoklGeom/__text,OT_PTUT_A/x_zrodloDanychG/__text,OT_PTUT_A/x_zrodloDanychA/__text,OT_PTUT_A/x_katIstnienia/_xsi:nil,OT_PTUT_A/x_katIstnienia/_nilReason,OT_PTUT_A/x_rodzajReprGeom/__text,OT_PTUT_A/x_uzytkownik/_xlink:href,OT_PTUT_A/x_aktualnoscG/__text,OT_PTUT_A/x_aktualnoscA/__text,OT_PTUT_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTUT_A/x_dataUtworzenia/__text,OT_PTUT_A/x_kodKarto10k/__text,OT_PTUT_A/x_kodKarto25k/__text,OT_PTUT_A/x_kodKarto50k/__text,OT_PTUT_A/x_kodKarto100k/__text,OT_PTUT_A/x_kodKarto250k/_xsi:nil,OT_PTUT_A/x_kodKarto250k/_nilReason,OT_PTUT_A/x_kodKarto500k/_xsi:nil,OT_PTUT_A/x_kodKarto500k/_nilReason,OT_PTUT_A/x_kodKarto1000k/_xsi:nil,OT_PTUT_A/x_kodKarto1000k/_nilReason,OT_PTUT_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/_gml:id,OT_PTUT_A/geometria/Polygon/_srsName,OT_PTUT_A/geometria/Polygon/_srsDimension,OT_PTUT_A/gatunek/__text,OT_PTUT_A/rodzaj/__text,OT_PTUT_A/_gml:id,OT_PTUT_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTUT_A/x_informDodatkowa/__text,OT_PTUT_A/geometria/Polygon/interior/2/LinearRing/posList/__text
2CE79A9C-9B9B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,476417.32 569749.75 476420.32 569776.22 476442.19 569774.08 476442.2 569780.77 476443.54 569801.54 476443.39 569813.49 476498.76 569808.59 476497.3 569775.98 476490.6 569775.68 476487.8 569737.93 476435.03 569743.51 476417.32 569749.75,g_2006,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6351,,,,
2CE79A9C-9B9C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,476790.08 569912.74 476796.32 569995.66 476851.06 569991.82 476850.17 569950.89 476830.94 569951.61 476808.87 569953.03 476805.98 569911.47 476790.08 569912.74,g_2040,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6352,,,,
2CE79A9C-9B9D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477054.41 570567.61 477079.1 570628.86 477128.7 570609.7 477109.89 570563.02 477103.73 570547.25 477065.25 570563.24 477054.41 570567.61,g_2074,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6353,,,,
2CE79A9C-9B9E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477157.74 570527.46 477171.07 570559.18 477198.36 570549.04 477202.37 570558.94 477225.53 570550.3 477219.39 570534.54 477208.57 570506.78 477157.74 570527.46,g_2108,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6354,,,,
2CE79A9C-9B9F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477368.17 570781.56 477386.34 570834 477389.03 570841.75 477414.3 570832.18 477406.19 570808.01 477438.98 570796.17 477434.59 570784.39 477429.21 570770.13 477397.12 570781.3 477394.62 570777 477368.17 570781.56,g_2142,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6355,,,,
2CE79A9C-9BA0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477683.44 570496.01 477696.87 570530.31 477686.86 570534.48 477695.26 570553.42 477726.37 570538.72 477703.9 570487.4 477683.44 570496.01,g_2176,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6356,,,,
2CE79A9C-9BA2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478069.73 568036.75 478109.7 568058.07 478122 568036.55 478119.32 568035.05 478105.84 568027.5 478120.25 568002.39 478111.37 567997.77 478094 567988.73 478069.73 568036.75,g_2210,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6358,,,,
2CE79A9C-9BA4-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478326.91 567585.31 478358.76 567599.97 478382.36 567612.29 478390.62 567594.49 478394 567587.6 478359.5 567572.49 478337.34 567562.78 478326.91 567585.31,g_2244,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6360,,,,
2CE79A9C-9BA5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478448.63 574297.05 478454.17 574364.61 478488.23 574361.07 478515.33 574358.25 478515.12 574351.31 478514.38 574342.08 478513.35 574329.17 478511.87 574312.21 478448.63 574297.05,g_2278,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6361,,,,
2CE79A9C-9BA6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478565.77 574192.45 478567.4 574209.37 478569.92 574235.55 478571.36 574262.84 478584.22 574261.97 478589.54 574261.63 478633.21 574258.87 478626.3 574188.38 478565.77 574192.45,g_2312,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6362,,,,
2CE79A9C-9BA7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478897.89 568481.39 478898.94 568538.79 478957.49 568537.01 478955.02 568480.98 478897.89 568481.39,g_2346,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6363,,,,
2CE79A9C-9C0B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473892.23 569800.7 473898.13 569803.86 473914.87 569811.84 473910.77 569825.6 473935.39 569819.43 473940.69 569815.78 473942.59 569800.81 473905.25 569788.02 473898.77 569785.8 473892.23 569800.7,g_2380,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6325,,,,
2CE79A9C-9C0C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474133.15 569222.57 474137.19 569246.59 474140.71 569268.21 474146.36 569266.93 474165.69 569260.67 474184.1 569254.05 474177.79 569216.45 474149.95 569220.52 474133.15 569222.57,g_2414,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6326,,,,
2CE79A9C-9C0D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474595.72 574690.34 474599.53 574710.71 474640.32 574697.9 474656.07 574692.96 474656.82 574685.86 474656.45 574671.73 474628.3 574672.53 474628.04 574664.13 474597.01 574664.62 474595.72 574690.34,g_2448,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6327,,,,
2CE79A9C-9C0E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474625.83 574061.31 474638.13 574075.83 474635.74 574086.12 474649.7 574088.7 474671.94 574064.62 474675.15 574053.11 474678.71 574040.23 474680.5 574034.06 474681.87 574028.45 474682.43 574025.15 474676.38 574024.97 474632.39 574023.38 474625.83 574061.31,g_2482,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6328,,,,
2CE79A9C-9C0F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474677.44 573431.6 474707.94 573436 474713.94 573383.51 474681.04 573380.32 474677.44 573431.6,g_2516,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6329,,,,
2CE79A9C-9C10-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474790.33 570411.18 474840.38 570416 474867.07 570417.22 474866.88 570393.45 474866.5 570382.61 474840.21 570382.16 474792.51 570381.33 474790.33 570411.18,g_2550,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6331,,,,
2CE79A9C-9C11-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474889.92 573876.5 474941.2 573882.19 474943.64 573860.87 474924.04 573858.19 474912.88 573856.65 474892.87 573853.5 474889.92 573876.5,g_2584,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6332,,,,
2CE79A9C-9C12-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474945.59 569813.95 474968.36 569834.91 474993.29 569812.73 474997.97 569818 475005.89 569811.42 474994.87 569797.55 474982.8 569783.42 475012.51 569759.37 475011.1 569757.63 475003.41 569748.11 474977.57 569770.49 474965.26 569756.39 474960.5 569750.94 474956.88 569770.6 474962.25 569779.2 474959.43 569796.43 474945.59 569813.95,g_2618,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6333,,,,
2CE79A9C-9C13-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474958.93 570043.36 474984.48 570073.91 475027.75 570072.64 475047.52 570068.72 475047.21 570053.52 475027.03 570053.95 475026.62 570030.87 474997.62 570041.2 474983.69 570021.05 474963.88 570038.54 474958.93 570043.36,g_2652,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6334,,,,
2CE79A9C-9C14-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474959 569049.56 474968.83 569050.13 474972.25 569050.37 474990.42 569051.79 474993.83 568991.49 474984.95 568979.18 474963.57 568977.15 474962.14 568999.89 474960.32 569028.67 474959 569049.56,g_2686,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6335,,,,
2CE79A9C-9C15-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475026.1 570009.26 475026.62 570030.87 475073.22 570028.54 475073.54 570022.99 475075.41 569990.06 475075.74 569982.14 475063.84 569981.61 475057.89 569986.51 475029.99 570009.47 475026.1 570009.26,g_2720,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6336,,,,
2CE79A9C-9C16-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475076.02 569962.67 475115.42 569962.67 475117.56 569992.09 475197.81 569985.67 475189.97 569976 475185.11 569970 475159.66 569938.62 475125.33 569896.76 475110.03 569910.47 475131.42 569938.24 475110.73 569954.9 475089.63 569928.74 475076.34 569940.64 475076.02 569962.67,g_2754,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6337,,,,
2CE79A9C-9BA8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478944.58 576718.71 478950.56 576766.76 478971.83 576764.93 478975.92 576764.58 478999.78 576762.52 478995.14 576715.78 478977.71 576716.62 478961.83 576717.54 478944.58 576718.71,g_2788,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6364,,,,
2CE79A9C-9BA9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479414.55 572054.81 479423.47 572068.86 479446.05 572050.13 479449.86 572057.6 479474.57 572042.6 479497.33 572028.78 479505.35 572023.91 479489.5 571995.94 479467.09 572010.71 479426.9 572042.58 479414.55 572054.81,g_2822,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6365,,,,
2CE79A9C-9BAA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479608.15 571121.99 479652.42 571144.64 479663.21 571125.9 479617.28 571103.44 479608.15 571121.99,g_2856,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6366,,,,
2CE79A9C-9BAB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479665.28 571370.47 479690.26 571373.2 479726.6 571380.04 479740.31 571383.92 479698.1 571344.89 479693.28 571341.33 479689.56 571339.37 479686.85 571338.46 479683.49 571337.81 479667.36 571337.56 479665.28 571370.47,g_2890,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6367,,,,
2CE79A9C-9BAC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479689.3 574781.35 479701.53 574799.77 479717.95 574824.5 479730.37 574843.19 479738.82 574855.92 479753.51 574843.76 479747.32 574834.52 479732.87 574812.94 479743.1 574805.73 479728.46 574783.9 479718 574768.21 479708.95 574774.15 479689.3 574781.35,g_2924,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6368,,,,
2CE79A9C-9BAD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479813.67 570647.05 479820.98 570679.4 479830.17 570677.85 479864.95 570669.66 479871.59 570667.98 479884.45 570664.7 479876.71 570640.64 479873.86 570637.38 479869.49 570634.56 479861.51 570632.15 479852.04 570630.85 479837.19 570631.03 479813.67 570647.05,g_2958,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6369,,,,
2CE79A9C-9BAE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479833.2 571268.96 479848.09 571303.16 479851.4 571310.31 479882.86 571297.1 479865.03 571256.19 479850.88 571261.54 479833.2 571268.96,g_2992,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6370,,,,
2CE79A9C-9BAF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479867.95 575340.24 479890.25 575377.43 479912.99 575368.36 479910.95 575365.53 479896.01 575344.8 479891.63 575337.37 479888.16 575332.03 479886.11 575328.88 479883.45 575330.55 479876.08 575335.16 479871.13 575338.26 479867.95 575340.24,g_3026,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6371,,,,
2CE79A9C-9BB2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481131.66 574953.12 481151.97 574960.72 481188.21 574944.71 481234.46 574924.39 481216.67 574911.34 481197.49 574897.28 481194.95 574895.42 481179.07 574914.13 481157.43 574939.63 481144.83 574930.73 481131.66 574953.12,g_3060,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6374,,,,
2CE79A9C-9BB3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT05,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_720,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471082.56 577370.02 471141.51 577405.6 471159.04 577344.01 471160.66 577341.61 471102.25 577322.82 471094.72 577323.65 471082.56 577370.02,g_3094,EPSG:2180,2,,Szr,PL.PZGIK.BDOT10k.PTUTA.04.6375,,,,
2CE79A9C-9C17-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475105.39 573993.81 475122.15 574000.14 475125.94 574001.05 475128.35 573957.6 475131.39 573957.88 475136.38 573958.3 475156.19 573959.98 475157.4 573943.24 475158.33 573930.43 475158.66 573925.38 475132.68 573923.42 475130.84 573942.34 475110.24 573942.48 475105.39 573993.81,g_3127,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6338,,,,
2CE79A9C-9C18-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475126.53 569257.28 475127.35 569263.21 475174.85 569267.89 475177 569238.01 475174.34 569237.73 475154.79 569235.68 475129.06 569233.09 475126.53 569257.28,g_3161,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6339,,,,
2CE79A9C-9C19-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475135.38 570109.06 475151 570127.41 475145.49 570131.95 475146.69 570156.79 475161.48 570155.65 475181.18 570154.14 475185.25 570153.83 475181.42 570115.73 475176.49 570106.13 475159.85 570088.1 475144.51 570101.47 475135.38 570109.06,g_3195,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6340,,,,
2CE79A9C-9C1A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,475343.18 569057.75 475373.38 569062.25 475378.9 569016.52 475403.95 569018.49 475427.88 569021.31 475430.56 568998.91 475435.63 568956.44 475411.1 568951.83 475405.94 568994.67 475382.06 568991.79 475350.79 568988.17 475344.85 569030.48 475343.18 569057.75,g_3229,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6341,,,,
